def	fit	ion	x0	tag	sumFormula	x_Lo	x_Hi	d2_Ctr	d2_Lo	d2_Hi	d1_Ctr	d1_Lo	d1_Hi	d0_Ctr	d0_Lo	d0_Hi	calFac	calUnit	charge	ionizFrac	fragOf	isotopeOf	comments	standards	families	baseline	intCalIn
1	1	C10H8NO9+	286.019357		C10H8NO9	286.004005	286.035807												1								
1	1	C9H3O11+	286.966987		C9H3O11	286.951587	286.983485												1								
1	1	C10H7O10+	287.003373		C10H7O10	286.987970	287.019872												1								
1	1	C10H11N2O8+	287.050992		C10H11N2O8	287.035586	287.067494												1								
1	1	C8H15O11+	287.060888		C8H15O11	287.045482	287.077390												1								
1	1	C18H39O2+	287.294457		C18H39O2	287.279039	287.310971												1								
1	1	C9H6NO10+	287.998622		C9H6NO10	287.983168	288.015172												1								
1	1	C10H8O10+	288.011198		C10H8O10	287.995743	288.027749												1								
1	1	C10H10NO9+	288.035007		C10H10NO9	288.019552	288.051560												1								
1	1	C9H5O11+	288.982637		C9H5O11	288.967134	288.999238												1								
1	1	C10H9O10+	289.019023		C10H9O10	289.003517	289.035625												1								
1	1	C10H13N2O8+	289.066642		C10H13N2O8	289.051133	289.083247												1								
1	1	C21H37+	289.288978		C21H37	289.273458	289.305594												1								
1	1	C9H8NO10+	290.014272		C9H8NO10	289.998715	290.030925												1								
1	1	C10H10O10+	290.026848		C10H10O10	290.011291	290.043503												1								
1	1	C10H12NO9+	290.050657		C10H12NO9	290.035099	290.067313												1								
1	1	C15H16NO5+	290.102299		C15H16NO5	290.086738	290.118958												1								
1	1	C8H3O12+	290.961902		C8H3O12	290.946298	290.978604												1								
1	1	C9H7O11+	290.998287		C9H7O11	290.982681	291.014991												1								
1	1	C10H11O10+	291.034673		C10H11O10	291.019065	291.051379												1								
1	1	C10H15N2O8+	291.082292		C10H15N2O8	291.066680	291.099000												1								
1	1	C9H10NO10+	292.029922		C9H10NO10	292.014263	292.046679												1								
1	1	C10H12O10+	292.042498		C10H12O10	292.026838	292.059256												1								
1	1	C10H14NO9+	292.066307		C10H14NO9	292.050646	292.083066												1								
1	1	C8H5O12+	292.977552		C8H5O12	292.961845	292.994357												1								
1	1	C9H9O11+	293.013938		C9H9O11	292.998228	293.030744												1								
1	1	C10H13O10+	293.050323		C10H13O10	293.034612	293.067132												1								
1	1	C9H13N2O9+	293.061556		C9H13N2O9	293.045844	293.078366												1								
1	1	C14H17N2O5+	293.113198		C14H17N2O5	293.097484	293.130010												1								
1	1	C12H21O8+	293.123094		C12H21O8	293.107379	293.139907												1								
1	1	C9H12NO10+	294.045572		C9H12NO10	294.029810	294.062432												1								
1	1	C10H14O10+	294.058148		C10H14O10	294.042385	294.075009												1								
1	1	C10H16NO9+	294.081958		C10H16NO9	294.066193	294.098819												1								
1	1	C10H3N2O9+	294.983306		C10H3N2O9	294.967496	295.000214												1								
1	1	C8H7O12+	294.993202		C8H7O12	294.977392	295.010110												1								
1	1	C9H11O11+	295.029588		C9H11O11	295.013775	295.046497												1								
1	1	C8H11N2O10+	295.040821		C8H11N2O10	295.025008	295.057732												1								
1	1	C12H11N2O7+	295.056077		C12H11N2O7	295.040263	295.072989												1								
1	1	C10H15O10+	295.065973		C10H15O10	295.049610	295.082336												1								
1	1	C11H19O9+	295.102359		C11H19O9	295.086542	295.119272												1								
1	1	C15H19O6+	295.117615		C15H19O6	295.101797	295.134529												1								
1	1	C13H27O7+	295.175130		C13H27O7	295.159309	295.192047												1								
1	1	C11H6NO9+	296.003707		C11H6NO9	295.987845	296.020667												1								
1	1	C9H14NO10+	296.061222		C9H14NO10	296.045357	296.078185												1								
1	1	C10H16O10+	296.073798		C10H16O10	296.057932	296.090762												1								
1	1	C10H18NO9+	296.097608		C10H18NO9	296.081740	296.114572												1								
1	1	C10H5N2O9+	296.998956		C10H5N2O9	296.983043	297.015967												1								
1	1	C8H9O12+	297.008852		C8H9O12	296.992939	297.025863												1								
1	1	C9H13O11+	297.045238		C9H13O11	297.029322	297.062250												1								
1	1	C8H25O4Si4+	297.082442		C8H25O4Si4	297.065976	297.098908												1				D4	ARICalGas2	ARICalTank1;CalGasOliktok;CalGasTX;HAPMAPCal		3.65
1	1	C9H17N2O9+	297.092857		C9H17N2O9	297.076938	297.109872												1								
1	1	C14H17O7+	297.096879		C14H17O7	297.080961	297.113895												1								
1	1	C10H21N2O8+	297.129242		C10H21N2O8	297.113322	297.146260												1								
1	1	C10H2O11+	297.959162		C10H2O11	297.943200	297.976222												1								
1	1	C10H4NO10+	297.982972		C10H4NO10	297.967008	298.000032												1								
1	1	C9H16NO10+	298.076872		C9H16NO10	298.060904	298.093938												1								
1	1	C13H16NO7+	298.092128		C13H16NO7	298.076159	298.109195												1								
1	1	C14H20NO6+	298.128514		C14H20NO6	298.112542	298.145582												1								
1	1	C10H3O11+	298.966987		C10H3O11	298.950974	298.984098												1								
1	1	C10H7N2O9+	299.014606		C10H7N2O9	298.998590	299.031720												1								
1	1	C8H11O12+	299.024502		C8H11O12	299.008486	299.041616												1								
1	1	C12H11O9+	299.039758		C12H11O9	299.023741	299.056873												1								
1	1	C9H15O11+	299.060888		C9H15O11	299.044869	299.078003												1								
1	1	C12H15N2O7+	299.087377		C12H15N2O7	299.071357	299.104495												1								
1	1	C15H23O6+	299.148915		C15H23O6	299.132891	299.166035												1								
1	1	C10H4O11+	299.974812		C10H4O11	299.958747	299.991975												1								
1	1	C10H6NO10+	299.998622		C10H6NO10	299.982555	300.015785												1								
1	1	C8H14NO11+	300.056137		C8H14NO11	300.040067	300.073303												1								
1	1	C12H14NO8+	300.071393		C12H14NO8	300.055322	300.088560												1								
1	1	C10H5O11+	300.982637		C10H5O11	300.966521	300.999851												1								
1	1	C10H9N2O9+	301.030256		C10H9N2O9	301.014137	301.047473												1								
1	1	C8H13O12+	301.040152		C8H13O12	301.024033	301.057369												1								
1	1	C12H13O9+	301.055408		C12H13O9	301.039288	301.072626												1								
1	1	C11H13N2O8+	301.066642		C11H13N2O8	301.050520	301.083860												1								
1	1	C9H17O11+	301.076538		C9H17O11	301.060416	301.093756												1								
1	1	C22H37+	301.288978		C22H37	301.272845	301.306207												1								
1	1	C9H4NO11+	301.977886		C9H4NO11	301.961719	301.995151												1								
1	1	C10H6O11+	301.990462		C10H6O11	301.974294	302.007728												1								
1	1	C10H8NO10+	302.014272		C10H8NO10	301.998102	302.031538												1								
1	1	C9H3O12+	302.961902		C9H3O12	302.945685	302.979217												1								
1	1	C10H7O11+	302.998287		C10H7O11	302.982068	303.015604												1								
1	1	C10H11N2O9+	303.045906		C10H11N2O9	303.029684	303.063226												1								
1	1	C8H15O12+	303.055802		C8H15O12	303.039580	303.073122												1								
1	1	C21H37N+	303.292052		C21H37N	303.275817	303.309383												1								
1	1	C9H6NO11+	303.993536		C9H6NO11	303.977266	304.010904												1								
1	1	C10H8O11+	304.006112		C10H8O11	303.989841	304.023481												1								
1	1	C10H10NO10+	304.029922		C10H10NO10	304.013650	304.047292												1								
1	1	C9H5O12+	304.977552		C9H5O12	304.961232	304.994970												1								
1	1	C10H9O11+	305.013938		C10H9O11	304.997615	305.031357												1								
1	1	C10H13N2O9+	305.061556		C10H13N2O9	305.045231	305.078979												1								
1	1	C13H11N3O6+	305.064237		C13H11N3O6	305.047911	305.081659												1								
1	1	C22H41+	305.320278		C22H41	305.303939	305.337713												1								
1	1	C9H8NO11+	306.009186		C9H8NO11	305.992813	306.026657												1								
1	1	C10H10O11+	306.021763		C10H10O11	306.005388	306.039234												1								
1	1	C10H12NO10+	306.045572		C10H12NO10	306.029197	306.063045												1								
1	1	C10H16N3O8+	306.093191		C10H16N3O8	306.076813	306.110665												1								
1	1	C8H3O13+	306.956817		C8H3O13	306.940394	306.974336												1								
1	1	C9H7O12+	306.993202		C9H7O12	306.976779	307.010723												1								
1	1	C10H11O11+	307.029588		C10H11O11	307.013162	307.047110												1								
1	1	C10H15N2O9+	307.077206		C10H15N2O9	307.060778	307.094732												1								
1	1	C9H10NO11+	308.024837		C9H10NO11	308.008360	308.042410												1								
1	1	C10H12O11+	308.037413		C10H12O11	308.020935	308.054987												1								
1	1	C10H14NO10+	308.061222		C10H14NO10	308.044744	308.078798												1								
1	1	C8H5O13+	308.972467		C8H5O13	308.955941	308.990089												1								
1	1	C9H9O12+	309.008852		C9H9O12	308.992326	309.026476												1								
1	1	C10H13O11+	309.045238		C10H13O11	309.028709	309.062863												1								
1	1	C9H13N2O10+	309.056471		C9H13N2O10	309.039942	309.074098												1								
1	1	C9H12NO11+	310.040487		C9H12NO11	310.023907	310.058163												1								
1	1	C10H14O11+	310.053063		C10H14O11	310.036482	310.070740												1								
1	1	C10H16NO10+	310.076872		C10H16NO10	310.060291	310.094551												1								
1	1	C10H3N2O10+	310.978221		C10H3N2O10	310.961593	310.995945												1								
1	1	C8H7O13+	310.988117		C8H7O13	310.971488	311.005842												1								
1	1	C9H11O12+	311.024502		C9H11O12	311.007873	311.042229												1								
1	1	C10H15O11+	311.060888		C10H15O11	311.043708	311.078068												1								
1	1	C10H31O3Si4+	311.134477		C10H31O3Si4	311.117293	311.151661												1								
1	1	C9H14NO11+	312.056137		C9H14NO11	312.039454	312.073916												1								
1	1	C10H16O11+	312.068713		C10H16O11	312.052029	312.086493												1								
1	1	C10H18NO10+	312.092522		C10H18NO10	312.075838	312.110304												1								
1	1	C10H5N2O10+	312.993871		C10H5N2O10	312.977140	313.011698												1								
1	1	C8H9O13+	313.003767		C8H9O13	312.987036	313.021594												1								
1	1	C9H13O12+	313.040152		C9H13O12	313.022871	313.057433												1								
1	1	C10H17O11+	313.076538		C10H17O11	313.059255	313.093821												1								
1	1	C20H41O2+	313.310107		C20H41O2	313.293361	313.327951												1								
1	1	C10H4NO11+	313.977886		C10H4NO11	313.961106	313.995764												1								
1	1	C9H16NO11+	314.071787		C9H16NO11	314.055001	314.089669												1								
1	1	C10H7N2O10+	315.009521		C10H7N2O10	314.992687	315.027451												1								
1	1	C8H11O13+	315.019417		C8H11O13	315.002583	315.037347												1								
1	1	C9H15O12+	315.055802		C9H15O12	315.038967	315.073735												1								
1	1	C10H19O11+	315.092188		C10H19O11	315.075350	315.110122												1								
1	1	C15H20O5[35Cl]+	315.099378		C15H20O5[35Cl]	315.0832	315.1156												1						explIso		
1	1	C18H41N3O+	315.324414		C18H41N3O	315.307565	315.342361												1								
1	1	C10H6NO11+	315.993536		C10H6NO11	315.976653	316.011517												1								
1	1	C10H9N2O10+	317.025171		C10H9N2O10	317.008234	317.043204												1								
1	1	C8H13O13+	317.035067		C8H13O13	317.018130	317.053100												1								
1	1	C9H17O12+	317.071452		C9H17O12	317.054514	317.089488												1								
1	1	C10H13N4O8+	317.072790		C10H13N4O8	317.055851	317.090825												1								
1	1	C15H20O5[37Cl]+	317.096428		C15H20O5[37Cl]	317.0802	317.1127												1						explIso		
1	1	C10H8NO11+	318.009186		C10H8NO11	317.992200	318.027270												1								
1	1	C10H11N2O10+	319.040821		C10H11N2O10	319.023782	319.058958												1								
1	1	C8H15O13+	319.050717		C8H15O13	319.033678	319.068854												1								
1	1	C20H31O3+	319.226771		C20H31O3	319.209174	319.244368												1								
1	1	C10H10NO11+	320.024837		C10H10NO11	320.007747	320.043023												1								
1	1	C10H13N2O10+	321.056471		C10H13N2O10	321.039329	321.074711												1								
1	1	C19H29O4+	321.206036		C19H29O4	321.188338	321.223734												1								
1	1	C20H33O3+	321.242421		C20H33O3	321.224721	321.260121												1								
1	1	C10H12NO11+	322.040487		C10H12NO11	322.023294	322.058776												1								
1	1	C10H15N2O10+	323.072121		C10H15N2O10	323.054876	323.090464												1								
1	1	C10H14NO11+	324.056137		C10H14NO11	324.038841	324.074529												1								
1	1	C10H16NO11+	326.071787		C10H16NO11	326.054388	326.090282												1								
1	1	C10H18NO11+	328.087437		C10H18NO11	328.069935	328.106035												1								
1	1	C10H15O13+	343.050717		C10H15O13	343.0319	343.0695												1								
1	1	C9H27(SiO)5+	355.069933		C9H27O5Si5	355.0505	355.0894		0.00										1					ARICalGas2	ARICalTank1;CalGasOliktok;VTCal		
1	1	(SiO)5C7H23O2+	359.028462		C7H23O7Si5	358.9949	359.0620		0.00										1								
1	1	C10H31O5Si5+	371.101233		C10H31O5Si5	371.0810	371.1215												1				D5	ARICalGas2	ARICalTank1;CalGasOliktok;HAPMAPCal;CalGasTX;VTCal		4.00
1	1	(SiO)5C9H29O+	373.080498		C9H29O6Si5	373.0457	373.1154		0.00										1						VTCal		
1	1	C26H16NO3+	390.112470		C26H16NO3	390.091252	390.133688												1								
1	1	C24H39O4+	391.284286		C24H39O4	391.263008	391.305564												1								
